sector_hours,utilization,capacity,load_factor
EIDWCTAL_1700_1800_E,45,42,1.0714285714285714
EIDWCTAL_1800_1900_E,39,42,0.9285714285714286
EIDWCTAL_1900_2000_E,26,42,0.6190476190476191
EIDWCTAL_2000_2100_E,36,42,0.8571428571428571
EIDWCTAL_2100_2200_E,30,42,0.7142857142857143
EIDWCTAL_2200_2300_E,21,42,0.5
EIDWCTAL_2300_2400_E,5,42,0.11904761904761904
EIDWCTAU_0000_0100_E,2,48,0.041666666666666664
EIDWCTAU_0100_0200_E,3,48,0.0625
EIDWCTAU_0200_0300_E,2,48,0.041666666666666664
EIDWCTAU_0300_0400_E,2,48,0.041666666666666664
EIDWCTAU_0400_0500_E,4,48,0.08333333333333333
EIDWCTAU_0500_0530_E,8,24,0.3333333333333333
EIDWCTAU_0700_0800_E,28,48,0.5833333333333334
EIDWCTAU_0800_0900_E,38,48,0.7916666666666666
EIDWCTAU_0900_1000_E,32,48,0.6666666666666666
EIDWCTAU_1000_1100_E,49,48,1.0208333333333333
EIDWCTAU_1100_1200_E,40,48,0.8333333333333334
EIDWCTAU_1200_1300_E,37,48,0.7708333333333334
EIDWCTAU_1300_1400_E,42,48,0.875
EIDWCTAU_1400_1500_E,36,48,0.75
EIDWCTAU_1500_1600_E,46,48,0.9583333333333334
EIDWCTAU_1600_1700_E,42,48,0.875
EIDWCTAU_1700_1800_E,44,48,0.9166666666666666
EIDWCTAU_1800_1900_E,42,48,0.875
EIDWCTAU_1900_2000_E,25,48,0.5208333333333334
EIDWCTAU_2000_2100_E,36,48,0.75
EIDWCTAU_2100_2200_E,29,48,0.6041666666666666
EIDWCTAU_2200_2300_E,22,48,0.4583333333333333
EIDWCTAU_2300_2400_E,5,48,0.10416666666666667
EIDWCTNL_0530_0600_E,4,19,0.21052631578947367
EIDWCTNL_0600_0700_E,36,38,0.9473684210526315
EIDWCTNU_0530_0600_E,3,24,0.125
EIDWCTNU_0600_0700_E,34,48,0.7083333333333334
EIDWCTSL_0530_0600_E,9,19,0.47368421052631576
EIDWCTSL_0600_0700_E,18,37,0.4864864864864865
EIDWCTSU_0530_0600_E,9,24,0.375
EIDWCTSU_0600_0700_E,19,48,0.3958333333333333
EKDKACCE_0000_0100_E,1,50,0.02
EKDKACCE_0100_0200_E,2,50,0.04
EKDKACCE_0200_0300_E,5,50,0.1
EKDKACCE_0300_0400_E,13,50,0.26
EKDKACCE_0400_0440_E,13,34,0.38235294117647056
EKDKACCE_2000_2100_E,47,50,0.94
EKDKACCE_2100_2200_E,22,50,0.44
EKDKACCE_2200_2300_E,12,50,0.24
EKDKACCE_2300_2400_E,5,50,0.1
EKDKACCW_0000_0100_E,1,45,0.022222222222222223
EKDKACCW_0100_0200_E,2,45,0.044444444444444446
EKDKACCW_0200_0300_E,0,45,0.0
EKDKACCW_0300_0400_E,7,45,0.15555555555555556
EKDKACCW_0400_0440_E,6,30,0.2
EKDKACCW_2000_2100_E,36,45,0.8
EKDKACCW_2100_2200_E,13,45,0.28888888888888886
EKDKACCW_2200_2300_E,4,45,0.08888888888888889
EKDKACCW_2300_2400_E,5,45,0.1111111111111111
EKDKACUAUC_0440_0500_E,6,19,0.3157894736842105
EKDKACUAUC_0500_0520_E,6,19,0.3157894736842105
EKDKACUAUC_0520_0600_E,25,37,0.6756756756756757
EKDKACUAUC_0600_0700_E,37,55,0.6727272727272727
EKDKACUAUC_0700_0720_E,12,19,0.631578947368421
EKDKAUA_0720_0800_E,14,30,0.4666666666666667
EKDKAUA_0800_0900_E,14,45,0.3111111111111111
EKDKAUA_0900_1000_E,18,45,0.4
EKDKAUA_1000_1100_E,10,45,0.2222222222222222
EKDKAUA_1100_1200_E,17,45,0.37777777777777777
EKDKAUA_1200_1300_E,20,45,0.4444444444444444
EKDKAUA_1300_1400_E,17,45,0.37777777777777777
EKDKAUA_1400_1500_E,23,45,0.5111111111111111
EKDKAUA_1500_1600_E,13,45,0.28888888888888886
EKDKAUA_1600_1700_E,22,45,0.4888888888888889
EKDKAUA_1700_1800_E,18,45,0.4
EKDKAUA_1800_1900_E,15,45,0.3333333333333333
EKDKAUA_1900_2000_E,24,45,0.5333333333333333
EKDKBDEI_0440_0500_E,9,16,0.5625
EKDKBDEI_0500_0520_E,13,16,0.8125
EKDKBDEI_0720_0800_E,19,32,0.59375
EKDKBDEI_0800_0900_E,37,48,0.7708333333333334
EKDKBDEI_0900_1000_E,32,48,0.6666666666666666
EKDKBDEI_1000_1100_E,36,48,0.75
EKDKBDEI_1100_1200_E,33,48,0.6875
EKDKBDEI_1200_1300_E,34,48,0.7083333333333334
EKDKBDEI_1300_1400_E,39,48,0.8125
EKDKBDEI_1400_1500_E,41,48,0.8541666666666666
EKDKBDEI_1500_1600_E,38,48,0.7916666666666666
EKDKBDEI_1600_1700_E,51,48,1.0625
EKDKBDEI_1700_1800_E,52,48,1.0833333333333333
EKDKBDEI_1800_1900_E,29,48,0.6041666666666666
EKDKBDEI_1900_2000_E,46,48,0.9583333333333334
EKDKBI_0520_0600_E,11,27,0.4074074074074074
EKDKBI_0600_0700_E,26,40,0.65
EKDKBI_0700_0720_E,4,14,0.2857142857142857
EKDKCUC_0720_0800_E,8,32,0.25
EKDKCUC_0800_0900_E,31,48,0.6458333333333334
EKDKCUC_0900_1000_E,28,48,0.5833333333333334
EKDKCUC_1000_1100_E,35,48,0.7291666666666666
EKDKCUC_1100_1200_E,30,48,0.625
EKDKCUC_1200_1300_E,28,48,0.5833333333333334
EKDKCUC_1300_1400_E,31,48,0.6458333333333334
EKDKCUC_1400_1500_E,32,48,0.6666666666666666
EKDKCUC_1500_1600_E,27,48,0.5625
EKDKCUC_1600_1700_E,31,48,0.6458333333333334
EKDKCUC_1700_1800_E,35,48,0.7291666666666666
EKDKCUC_1800_1900_E,26,48,0.5416666666666666
EKDKCUC_1900_2000_E,37,48,0.7708333333333334
EKDKDE_0520_0600_E,9,27,0.3333333333333333
EKDKDE_0600_0700_E,26,40,0.65
EKDKDE_0700_0720_E,6,14,0.42857142857142855
EKDKLVUV_0440_0500_E,8,14,0.5714285714285714
EKDKLVUV_0500_0520_E,7,14,0.5
EKDKLVUV_0520_0600_E,22,28,0.7857142857142857
EKDKLVUV_0600_0700_E,27,42,0.6428571428571429
EKDKLVUV_0700_0720_E,5,14,0.35714285714285715
EKDKLVUV_0720_0800_E,12,28,0.42857142857142855
EKDKLVUV_0800_0900_E,32,42,0.7619047619047619
EKDKLVUV_0900_1000_E,25,42,0.5952380952380952
EKDKLVUV_1000_1100_E,28,42,0.6666666666666666
EKDKLVUV_1100_1200_E,28,42,0.6666666666666666
EKDKLVUV_1200_1300_E,31,42,0.7380952380952381
EKDKLVUV_1300_1400_E,30,42,0.7142857142857143
EKDKLVUV_1400_1500_E,31,42,0.7380952380952381
EKDKLVUV_1500_1600_E,46,42,1.0952380952380953
EKDKLVUV_1600_1700_E,38,42,0.9047619047619048
EKDKLVUV_1700_1800_E,28,42,0.6666666666666666
EKDKLVUV_1800_1900_E,31,42,0.7380952380952381
EKDKLVUV_1900_2000_E,34,42,0.8095238095238095
EKDKNS_0440_0500_E,5,16,0.3125
EKDKNS_0500_0520_E,5,16,0.3125
EKDKNS_0520_0600_E,17,32,0.53125
EKDKNS_0600_0700_E,20,48,0.4166666666666667
EKDKNS_0700_0720_E,14,16,0.875
EKDKNS_0720_0800_E,8,32,0.25
EKDKNS_0800_0900_E,32,48,0.6666666666666666
EKDKNS_0900_1000_E,26,48,0.5416666666666666
EKDKNS_1000_1100_E,35,48,0.7291666666666666
EKDKNS_1100_1200_E,22,48,0.4583333333333333
EKDKNS_1200_1300_E,32,48,0.6666666666666666
EKDKNS_1300_1400_E,28,48,0.5833333333333334
EKDKNS_1400_1500_E,17,48,0.3541666666666667
EKDKNS_1500_1600_E,35,48,0.7291666666666666
EKDKNS_1600_1700_E,34,48,0.7083333333333334
EKDKNS_1700_1800_E,24,48,0.5
EKDKNS_1800_1900_E,29,48,0.6041666666666666
EKDKNS_1900_2000_E,33,48,0.6875
ELLXTA_0000_0100_E,0,20,0.0
ELLXTA_0100_0200_E,1,20,0.05
ELLXTA_0200_0300_E,0,20,0.0
ELLXTA_0300_0400_E,0,20,0.0
ELLXTA_0400_0500_E,12,20,0.6
ELLXTA_0500_0600_E,5,20,0.25
ELLXTA_0600_0700_E,5,20,0.25
ELLXTA_0700_0800_E,9,20,0.45
ELLXTA_0800_0900_E,17,20,0.85
ELLXTA_0900_1000_E,14,20,0.7
ELLXTA_1000_1100_E,9,20,0.45
ELLXTA_1100_1200_E,11,20,0.55
ELLXTA_1200_1300_E,6,20,0.3
ELLXTA_1300_1400_E,10,20,0.5
ELLXTA_1400_1500_E,11,20,0.55
ELLXTA_1500_1600_E,16,20,0.8
ELLXTA_1600_1700_E,14,20,0.7
ELLXTA_1700_1800_E,12,20,0.6
ELLXTA_1800_1900_E,7,20,0.35
ELLXTA_1900_2000_E,9,20,0.45
ELLXTA_2000_2100_E,16,20,0.8
ELLXTA_2100_2200_E,6,20,0.3
ELLXTA_2200_2300_E,0,20,0.0
ELLXTA_2300_2400_E,1,20,0.05
ENBD1819_0400_0430_E,4,15,0.26666666666666666
ENBD1819_0430_0500_E,7,15,0.4666666666666667
ENBD1819_0500_0530_E,6,15,0.4
ENBD1819_0530_0600_E,12,15,0.8
ENBD1819_0600_0700_E,19,30,0.6333333333333333
ENBD1819_0700_0730_E,12,15,0.8
ENBD1819_0730_0800_E,17,15,1.1333333333333333
ENBD1819_0800_0900_E,6,30,0.2
ENBD1819_0900_1000_E,16,30,0.5333333333333333
ENBD1819_1000_1100_E,14,30,0.4666666666666667
ENBD1819_1100_1200_E,22,30,0.7333333333333333
ENBD1819_1200_1300_E,14,30,0.4666666666666667
ENBD1819_1300_1400_E,30,30,1.0
ENBD1819_1400_1500_E,26,30,0.8666666666666667
ENBD1819_1500_1600_E,19,30,0.6333333333333333
ENBD1819_1600_1700_E,25,30,0.8333333333333334
ENBD1819_1700_1800_E,19,30,0.6333333333333333
ENBD1819_1800_1900_E,15,30,0.5
ENBD1819_1900_2000_E,16,30,0.5333333333333333
ENBD1819_2000_2100_E,17,30,0.5666666666666667
ENBD1819_2100_2200_E,2,30,0.06666666666666667
ENBD1819_2200_2300_E,2,30,0.06666666666666667
ENBDCH_0400_0430_E,2,13,0.15384615384615385
ENBDCH_0430_0500_E,4,13,0.3076923076923077
ENBDCH_0500_0530_E,12,13,0.9230769230769231
ENBDCH_0530_0600_E,2,13,0.15384615384615385
ENBDCH_0600_0700_E,6,25,0.24
ENBDCH_0700_0730_E,7,13,0.5384615384615384
ENBDCH_0730_0800_E,7,13,0.5384615384615384
ENBDCH_0800_0900_E,10,25,0.4
ENBDCH_0900_1000_E,16,25,0.64
ENBDCH_1000_1100_E,14,25,0.56
ENBDCH_1100_1200_E,15,25,0.6
ENBDCH_1200_1300_E,11,25,0.44
ENBDCH_1300_1400_E,15,25,0.6
ENBDCH_1400_1500_E,9,25,0.36
ENBDCH_1500_1600_E,11,25,0.44
ENBDCH_1600_1700_E,11,25,0.44
ENBDCH_1700_1800_E,9,25,0.36
ENBDCH_1800_1900_E,8,25,0.32
ENBDCH_1900_2000_E,12,25,0.48
ENBDCH_2000_2100_E,4,25,0.16
ENBDCH_2100_2200_E,3,25,0.12
ENBDCH_2200_2300_E,1,25,0.04
ENBDCH1819_0000_0100_E,0,20,0.0
ENBDCH1819_0100_0200_E,0,20,0.0
ENBDCH1819_0200_0300_E,2,20,0.1
ENBDCH1819_0300_0400_E,1,20,0.05
ENBDCH1819_2300_2400_E,2,20,0.1
ENBDE_0430_0500_E,5,10,0.5
ENBDE_0500_0530_E,4,10,0.4
ENBDE_0730_0800_E,3,10,0.3
ENBDE_0800_0900_E,9,20,0.45
ENBDE_0900_1000_E,11,20,0.55
ENBDE_1000_1100_E,15,20,0.75
ENBDE_1100_1200_E,6,20,0.3
ENBDE_1200_1300_E,9,20,0.45
ENBDE_1300_1400_E,7,20,0.35
ENBDNL_0430_0500_E,6,10,0.6
ENBDNL_0500_0530_E,1,10,0.1
ENBDNL_0730_0800_E,8,10,0.8
ENBDNL_0800_0900_E,12,20,0.6
ENBDNL_0900_1000_E,14,20,0.7
ENBDNL_1000_1100_E,8,20,0.4
ENBDNL_1100_1200_E,16,20,0.8
ENBDNL_1200_1300_E,14,20,0.7
ENBDNL_1300_1400_E,13,20,0.65
ENBDNLE_0000_0100_E,1,20,0.05
ENBDNLE_0100_0200_E,0,20,0.0
ENBDNLE_0200_0300_E,2,20,0.1
ENBDNLE_0300_0400_E,9,20,0.45
ENBDNLE_0400_0430_E,0,10,0.0
ENBDNLE_0530_0600_E,2,10,0.2
ENBDNLE_0600_0700_E,17,20,0.85
ENBDNLE_0700_0730_E,8,10,0.8
ENBDNLE_1400_1500_E,21,20,1.05
ENBDNLE_1500_1600_E,22,20,1.1
ENBDNLE_1600_1700_E,14,20,0.7
ENBDNLE_1700_1800_E,19,20,0.95
ENBDNLE_1800_1900_E,16,20,0.8
ENBDNLE_1900_2000_E,19,20,0.95
ENBDNLE_2000_2100_E,12,20,0.6
ENBDNLE_2100_2200_E,8,20,0.4
ENBDNLE_2200_2300_E,3,20,0.15
ENBDNLE_2300_2400_E,1,20,0.05
ENBRTAN_0000_0100_E,0,4,0.0
ENBRTAN_0100_0200_E,0,4,0.0
ENBRTAN_0200_0300_E,0,4,0.0
ENBRTAN_0300_0400_E,0,4,0.0
ENBRTAN_0400_0500_E,4,13,0.3076923076923077
ENBRTAN_2300_2400_E,0,4,0.0
ENBRTANE_0500_0600_E,13,18,0.7222222222222222
ENBRTANE_0600_0700_E,9,18,0.5
ENBRTANE_0700_0800_E,12,18,0.6666666666666666
ENBRTANE_0800_0900_E,4,18,0.2222222222222222
ENBRTANE_0900_1000_E,8,18,0.4444444444444444
ENBRTANE_1000_1100_E,8,18,0.4444444444444444
ENBRTANE_1100_1200_E,3,18,0.16666666666666666
ENBRTANE_1200_1300_E,9,18,0.5
ENBRTANE_1300_1400_E,10,18,0.5555555555555556
ENBRTANE_1400_1500_E,9,18,0.5
ENBRTANE_1500_1600_E,18,18,1.0
ENBRTANE_1600_1700_E,8,18,0.4444444444444444
ENBRTANE_1700_1800_E,8,18,0.4444444444444444
ENBRTANE_1800_1900_E,11,18,0.6111111111111112
ENBRTANE_1900_2000_E,10,18,0.5555555555555556
ENBRTANE_2000_2100_E,5,18,0.2777777777777778
ENBRTANE_2100_2200_E,2,18,0.1111111111111111
ENBRTANE_2200_2300_E,1,18,0.05555555555555555
ENOSE12_0430_0500_E,1,15,0.06666666666666667
ENOSE12_0500_0600_E,13,30,0.43333333333333335
ENOSE12_0600_0700_E,17,30,0.5666666666666667
ENOSE12_0700_0800_E,23,30,0.7666666666666667
ENOSE12_0800_0830_E,3,15,0.2
ENOSE12_0830_0900_E,3,15,0.2
ENOSE12_0900_1000_E,17,30,0.5666666666666667
ENOSE12_1000_1100_E,12,30,0.4
ENOSE12_1100_1200_E,20,30,0.6666666666666666
ENOSE12_1200_1300_E,9,30,0.3
ENOSE12_1300_1400_E,17,30,0.5666666666666667
ENOSE12_1400_1500_E,12,30,0.4
ENOSE12_1500_1600_E,12,30,0.4
ENOSE12_1600_1700_E,22,30,0.7333333333333333
ENOSE12_1700_1730_E,11,15,0.7333333333333333
ENOSE12_1730_1800_E,6,15,0.4
ENOSE12_1800_1900_E,16,30,0.5333333333333333
ENOSE12_1900_2000_E,11,30,0.36666666666666664
ENOSE1267_0400_0430_E,0,13,0.0
ENOSE1267_2000_2100_E,21,26,0.8076923076923077
ENOSE34_0430_0500_E,6,15,0.4
ENOSE34_0500_0600_E,18,30,0.6
ENOSE34_0600_0700_E,26,30,0.8666666666666667
ENOSE34_0700_0800_E,17,30,0.5666666666666667
ENOSE34_0800_0830_E,9,15,0.6
ENOSE34_1100_1200_E,22,30,0.7333333333333333
ENOSE34_1200_1300_E,19,30,0.6333333333333333
ENOSE34_1300_1400_E,22,30,0.7333333333333333
ENOSE34_1400_1500_E,21,30,0.7
ENOSE34_1500_1600_E,27,30,0.9
ENOSE34_1600_1700_E,15,30,0.5
ENOSE34_1700_1730_E,10,15,0.6666666666666666
ENOSE345_0400_0430_E,3,13,0.23076923076923078
ENOSE345_0830_0900_E,13,13,1.0
ENOSE345_0900_1000_E,20,26,0.7692307692307693
ENOSE345_1000_1100_E,24,26,0.9230769230769231
ENOSE345_1730_1800_E,12,13,0.9230769230769231
ENOSE345_1800_1900_E,23,26,0.8846153846153846
ENOSE345_1900_2000_E,25,26,0.9615384615384616
ENOSE3458_2000_2100_E,20,26,0.7692307692307693
ENOS5_0430_0500_E,2,13,0.15384615384615385
ENOS5_0500_0600_E,11,26,0.4230769230769231
ENOS5_0600_0700_E,9,26,0.34615384615384615
ENOS5_0700_0800_E,7,26,0.2692307692307692
ENOS5_0800_0830_E,4,13,0.3076923076923077
ENOS5_1100_1200_E,10,26,0.38461538461538464
ENOS5_1200_1300_E,9,26,0.34615384615384615
ENOS5_1300_1400_E,12,26,0.46153846153846156
ENOS5_1400_1500_E,13,26,0.5
ENOS5_1500_1600_E,16,26,0.6153846153846154
ENOS5_1600_1700_E,9,26,0.34615384615384615
ENOS5_1700_1730_E,2,13,0.15384615384615385
ENOS6_0430_0500_E,5,15,0.3333333333333333
ENOS6_0500_0600_E,11,30,0.36666666666666664
ENOS6_0600_0700_E,9,30,0.3
ENOS6_1300_1400_E,15,30,0.5
ENOS6_1400_1500_E,15,30,0.5
ENOSE67_0700_0800_E,19,30,0.6333333333333333
ENOSE67_0800_0830_E,8,15,0.5333333333333333
ENOSE67_0830_0900_E,5,15,0.3333333333333333
ENOSE67_0900_1000_E,12,30,0.4
ENOSE67_1000_1100_E,16,30,0.5333333333333333
ENOSE67_1100_1200_E,13,30,0.43333333333333335
ENOSE67_1200_1300_E,15,30,0.5
ENOSE67_1500_1600_E,27,30,0.9
ENOSE67_1600_1700_E,24,30,0.8
ENOSE67_1700_1730_E,11,15,0.7333333333333333
ENOSE67_1730_1800_E,8,15,0.5333333333333333
ENOSE67_1800_1900_E,19,30,0.6333333333333333
ENOSE67_1900_2000_E,14,30,0.4666666666666667
ENOS7_0430_0500_E,6,15,0.4
ENOS7_0500_0600_E,12,30,0.4
ENOS7_0600_0700_E,10,30,0.3333333333333333
ENOS7_1300_1400_E,16,30,0.5333333333333333
ENOS7_1400_1500_E,15,30,0.5
ENOS8_0400_0430_E,0,15,0.0
ENOS8_0430_0500_E,7,15,0.4666666666666667
ENOS8_0500_0600_E,9,30,0.3
ENOS8_0600_0700_E,16,30,0.5333333333333333
ENOS8_0700_0800_E,7,30,0.23333333333333334
ENOS8_0800_0830_E,9,15,0.6
ENOS8_0830_0900_E,6,15,0.4
ENOS8_0900_1000_E,9,30,0.3
ENOS8_1000_1100_E,12,30,0.4
ENOS8_1100_1200_E,11,30,0.36666666666666664
ENOS8_1200_1300_E,16,30,0.5333333333333333
ENOS8_1300_1400_E,15,30,0.5
ENOS8_1400_1500_E,20,30,0.6666666666666666
ENOS8_1500_1600_E,15,30,0.5
ENOS8_1600_1700_E,14,30,0.4666666666666667
ENOS8_1700_1730_E,5,15,0.3333333333333333
ENOS8_1730_1800_E,8,15,0.5333333333333333
ENOS8_1800_1900_E,15,30,0.5
ENOS8_1900_2000_E,22,30,0.7333333333333333
ENOSEALL_0000_0100_E,0,26,0.0
ENOSEALL_0100_0200_E,0,26,0.0
ENOSEALL_0200_0300_E,1,26,0.038461538461538464
ENOSEALL_0300_0400_E,7,26,0.2692307692307692
ENOSEALL_2100_2200_E,20,26,0.7692307692307693
ENOSEALL_2200_2300_E,4,26,0.15384615384615385
ENOSEALL_2300_2400_E,0,26,0.0
ENOSEFAR_0000_0100_E,0,24,0.0
ENOSEFAR_0100_0200_E,0,24,0.0
ENOSEFAR_0200_0300_E,0,24,0.0
ENOSEFAR_0300_0400_E,0,24,0.0
ENOSEFAR_0400_0430_E,0,12,0.0
ENOSEFAR_0430_0500_E,1,12,0.08333333333333333
ENOSEFAR_0500_0600_E,4,24,0.16666666666666666
ENOSEFAR_0600_0700_E,6,24,0.25
ENOSEFAR_0700_0800_E,2,24,0.08333333333333333
ENOSEFAR_0800_0900_E,4,24,0.16666666666666666
ENOSEFAR_0900_1000_E,3,24,0.125
ENOSEFAR_1000_1100_E,2,24,0.08333333333333333
ENOSEFAR_1100_1200_E,6,24,0.25
ENOSEFAR_1200_1300_E,4,24,0.16666666666666666
ENOSEFAR_1300_1400_E,7,24,0.2916666666666667
ENOSEFAR_1400_1500_E,9,24,0.375
ENOSEFAR_1500_1600_E,7,24,0.2916666666666667
ENOSEFAR_1600_1700_E,3,24,0.125
ENOSEFAR_1700_1800_E,3,24,0.125
ENOSEFAR_1800_1900_E,4,24,0.16666666666666666
ENOSEFAR_1900_2000_E,3,24,0.125
ENOSEFAR_2000_2030_E,1,12,0.08333333333333333
ENOSEFAR_2030_2100_E,1,12,0.08333333333333333
ENOSEFAR_2100_2200_E,2,24,0.08333333333333333
ENOSEFAR_2200_2300_E,0,24,0.0
ENOSEFAR_2300_2400_E,0,24,0.0
ENOSTE_0430_0500_E,7,21,0.3333333333333333
ENOSTE_0500_0600_E,19,42,0.4523809523809524
ENOSTE_0600_0700_E,46,42,1.0952380952380953
ENOSTE_0700_0800_E,40,42,0.9523809523809523
ENOSTE_0800_0900_E,16,42,0.38095238095238093
ENOSTE_0900_1000_E,30,42,0.7142857142857143
ENOSTE_1000_1100_E,24,42,0.5714285714285714
ENOSTE_1100_1200_E,29,42,0.6904761904761905
ENOSTE_1200_1300_E,27,42,0.6428571428571429
ENOSTE_1300_1400_E,31,42,0.7380952380952381
ENOSTE_1400_1500_E,39,42,0.9285714285714286
ENOSTE_1500_1600_E,35,42,0.8333333333333334
ENOSTE_1600_1700_E,38,42,0.9047619047619048
ENOSTE_1700_1800_E,40,42,0.9523809523809523
ENOSTE_1800_1900_E,32,42,0.7619047619047619
ENOSTE_1900_2000_E,20,42,0.47619047619047616
ENOSTE_2000_2030_E,16,21,0.7619047619047619
ENOSETA_0000_0100_E,0,70,0.0
ENOSETA_0100_0200_E,0,70,0.0
ENOSETA_0200_0300_E,0,70,0.0
ENOSETA_0300_0400_E,3,70,0.04285714285714286
ENOSETA_0400_0430_E,5,35,0.14285714285714285
ENOSETA_2030_2100_E,12,35,0.34285714285714286
ENOSETA_2100_2200_E,12,70,0.17142857142857143
ENOSETA_2200_2300_E,1,70,0.014285714285714285
ENOSETA_2300_2400_E,0,70,0.0
ENOSTW_0430_0500_E,9,21,0.42857142857142855
ENOSTW_0500_0600_E,32,42,0.7619047619047619
ENOSTW_0600_0700_E,31,42,0.7380952380952381
ENOSTW_0700_0800_E,35,42,0.8333333333333334
ENOSTW_0800_0900_E,25,42,0.5952380952380952
ENOSTW_0900_1000_E,22,42,0.5238095238095238
ENOSTW_1000_1100_E,24,42,0.5714285714285714
ENOSTW_1100_1200_E,19,42,0.4523809523809524
ENOSTW_1200_1300_E,25,42,0.5952380952380952
ENOSTW_1300_1400_E,31,42,0.7380952380952381
ENOSTW_1400_1500_E,36,42,0.8571428571428571
ENOSTW_1500_1600_E,33,42,0.7857142857142857
ENOSTW_1600_1700_E,44,42,1.0476190476190477
ENOSTW_1700_1800_E,27,42,0.6428571428571429
ENOSTW_1800_1900_E,37,42,0.8809523809523809
ENOSTW_1900_2000_E,16,42,0.38095238095238093
ENOSTW_2000_2030_E,15,21,0.7142857142857143
ENOSW34_0430_0500_E,3,15,0.2
ENOSW34_0500_0600_E,15,30,0.5
ENOSW34_0600_0700_E,16,30,0.5333333333333333
ENOSW34_0700_0800_E,17,30,0.5666666666666667
ENOSW34_0800_0900_E,6,30,0.2
ENOSW34_0900_1000_E,14,30,0.4666666666666667
ENOSW34_1000_1100_E,11,30,0.36666666666666664
ENOSW34_1100_1200_E,10,30,0.3333333333333333
ENOSW34_1200_1300_E,9,30,0.3
ENOSW34_1300_1400_E,19,30,0.6333333333333333
ENOSW34_1400_1500_E,20,30,0.6666666666666666
ENOSW34_1500_1600_E,21,30,0.7
ENOSW34_1600_1700_E,13,30,0.43333333333333335
ENOSW34_1700_1800_E,16,30,0.5333333333333333
ENOSW34_1800_1830_E,9,15,0.6
ENOSW3T7S_0400_0430_E,2,12,0.16666666666666666
ENOSW3T7S_1830_1900_E,15,12,1.25
ENOSW3T7S_1900_2000_E,19,24,0.7916666666666666
ENOSW567_0500_0600_E,18,30,0.6
ENOSW567_0600_0700_E,7,30,0.23333333333333334
ENOSW567_0700_0800_E,25,30,0.8333333333333334
ENOSW567_0800_0900_E,13,30,0.43333333333333335
ENOSW567_0900_1000_E,20,30,0.6666666666666666
ENOSW567_1000_1100_E,10,30,0.3333333333333333
ENOSW567_1100_1200_E,15,30,0.5
ENOSW567_1200_1300_E,13,30,0.43333333333333335
ENOSW567_1300_1400_E,20,30,0.6666666666666666
ENOSW567_1400_1500_E,18,30,0.6
ENOSW567_1500_1600_E,21,30,0.7
ENOSW567_1600_1700_E,16,30,0.5333333333333333
ENOSW567_1700_1800_E,12,30,0.4
ENOSW567_1800_1830_E,6,15,0.4
ENOSW567S_0430_0500_E,7,12,0.5833333333333334
ENOSW9012_0500_0600_E,12,30,0.4
ENOSW9012_0600_0700_E,8,30,0.26666666666666666
ENOSW9012_0700_0800_E,19,30,0.6333333333333333
ENOSW9012_0800_0900_E,17,30,0.5666666666666667
ENOSW9012_0900_1000_E,16,30,0.5333333333333333
ENOSW9012_1000_1100_E,14,30,0.4666666666666667
ENOSW9012_1100_1200_E,14,30,0.4666666666666667
ENOSW9012_1200_1300_E,13,30,0.43333333333333335
ENOSW9012_1300_1400_E,20,30,0.6666666666666666
ENOSW9012_1400_1500_E,15,30,0.5
ENOSW9012_1500_1600_E,14,30,0.4666666666666667
ENOSW9012_1600_1700_E,14,30,0.4666666666666667
ENOSW9012_1700_1800_E,14,30,0.4666666666666667
ENOSW9012_1800_1830_E,5,15,0.3333333333333333
ENOSW9T2EB_0400_0430_E,4,12,0.3333333333333333
ENOSW9T2EB_0430_0500_E,3,12,0.25
ENOSW9T2EB_1830_1900_E,12,12,1.0
ENOSW9T2EB_1900_2000_E,9,24,0.375
ENOSWALLO_0000_0100_E,0,20,0.0
ENOSWALLO_0100_0200_E,0,20,0.0
ENOSWALLO_0200_0300_E,5,20,0.25
ENOSWALLO_0300_0400_E,1,20,0.05
ENOSWALLO_2000_2100_E,15,20,0.75
ENOSWALLO_2100_2200_E,11,20,0.55
ENOSWALLO_2200_2300_E,3,20,0.15
ENOSWALLO_2300_2400_E,2,20,0.1
ENOSWOEBS_0500_0600_E,1,18,0.05555555555555555
ENOSWOEBS_0600_0700_E,2,18,0.1111111111111111
ENOSWOEBS_0700_0800_E,2,18,0.1111111111111111
ENOSWOEBS_0800_0900_E,3,18,0.16666666666666666
ENOSWOEBS_0900_1000_E,3,18,0.16666666666666666
ENOSWOEBS_1000_1100_E,0,18,0.0
ENOSWOEBS_1100_1200_E,6,18,0.3333333333333333
ENOSWOEBS_1200_1300_E,3,18,0.16666666666666666
ENOSWOEBS_1300_1400_E,2,18,0.1111111111111111
ENOSWOEBS_1400_1500_E,5,18,0.2777777777777778
ENOSWOEBS_1500_1600_E,0,18,0.0
ENOSWOEBS_1600_1700_E,0,18,0.0
ENOSWOEBS_1700_1800_E,0,18,0.0
ENOSWOEBS_1800_1830_E,0,9,0.0
ENZVTAS_0000_0100_E,0,6,0.0
ENZVTAS_0100_0200_E,0,6,0.0
ENZVTAS_0200_0300_E,0,6,0.0
ENZVTAS_0300_0400_E,0,6,0.0
ENZVTAS_0400_0500_E,5,15,0.3333333333333333
ENZVTAS_2200_2300_E,1,6,0.16666666666666666
